project,analysis_key,complexity,file_complexity,complexity_in_classes,class_complexity,complexity_in_functions,function_complexity,class_complexity_distribution,function_complexity_distribution,file_complexity_distribution,xs,xs_percent,tangle_design,fat_class,fat_design,fat_leaf_package,fat_method,cognitive_complexity,tests,test_execution_time,test_errors,skipped_tests,test_failures,test_success_density,test_data,coverage,new_coverage,lines_to_cover,new_lines_to_cover,uncovered_lines,new_uncovered_lines,line_coverage,new_line_coverage,coverage_line_hits_data,conditions_to_cover,new_conditions_to_cover,uncovered_conditions,new_uncovered_conditions,branch_coverage,new_branch_coverage,conditions_by_line,covered_conditions_by_line,it_coverage,new_it_coverage,it_lines_to_cover,new_it_lines_to_cover,it_uncovered_lines,new_it_uncovered_lines,it_line_coverage,new_it_line_coverage,it_coverage_line_hits_data,it_conditions_to_cover,new_it_conditions_to_cover,it_uncovered_conditions,new_it_uncovered_conditions,it_branch_coverage,new_it_branch_coverage,it_conditions_by_line,it_covered_conditions_by_line,overall_coverage,new_overall_coverage,overall_lines_to_cover,new_overall_lines_to_cover,overall_uncovered_lines,new_overall_uncovered_lines,overall_line_coverage,new_overall_line_coverage,overall_coverage_line_hits_data,overall_conditions_to_cover,new_overall_conditions_to_cover,overall_uncovered_conditions,new_overall_uncovered_conditions,overall_branch_coverage,new_overall_branch_coverage,overall_conditions_by_line,overall_covered_conditions_by_line,executable_lines_data,arch_violations,arch_violations_weighted,public_api,public_documented_api_density,public_undocumented_api,commented_out_code_lines,duplicated_lines,duplicated_blocks,duplicated_files,duplicated_lines_density,duplications_data,new_duplicated_lines,new_duplicated_blocks,new_duplicated_lines_density,quality_gate_details,quality_profiles,arch-diagrams,s101.buildbreaker,Structure101_Web_Application_URL,project,violations,blocker_violations,critical_violations,major_violations,minor_violations,info_violations,new_violations,new_blocker_violations,new_critical_violations,new_major_violations,new_minor_violations,new_info_violations,false_positive_issues,open_issues,reopened_issues,confirmed_issues,wont_fix_issues,afferent-couplings,efferent-couplings,number-of-classes-and-interfaces,package-dependency-cycles,missing_package_info,package,missing_package_info_count,package_count,package_info_count,java_count,sqale_index,new_technical_debt,sqale_rating,development_cost,sqale_debt_ratio,new_sqale_debt_ratio,code_smells,new_code_smells,effort_to_reach_maintainability_rating_a,new_maintainability_rating,burned_budget,business_value,team_size,fat_method_list,s101_model_name,s101_model_sequential_actions,s101_model_refactoring_actions,s101_model_class_mappings,s101_model_alignment,alert_status,bugs,new_bugs,reliability_remediation_effort,new_reliability_remediation_effort,reliability_rating,new_reliability_rating,last_commit_date,vulnerabilities,new_vulnerabilities,security_remediation_effort,new_security_remediation_effort,security_rating,new_security_rating,lines,generated_lines,ncloc,ncloc_language_distribution,generated_ncloc,classes,files,directories,functions,accessors,statements,projects,comment_lines,comment_lines_density,ncloc_data,comment_lines_data,new_lines,sg_i.CORE_VIOLATIONS_COMPONENT_DEPENDENCIES,sg_i.CORE_BIGGEST_COMPONENT_CYCLE_GROUP,sg_i.CORE_UNASSIGNED_COMPONENTS,sg_i.CORE_EMPTY_ARTIFACT_COUNT,sg_i.CORE_LINES_OF_CODE,sg_i.CORE_NCCD,sg_i.CORE_DUPLICATES,sg_i.CORE_COMPONENT_DEPENDENCIES_TO_REMOVE_COMPONENTS,sg_i.CORE_CODE_COMMENT_LINES,sg_i.CORE_IGNORED_DUPLICATES,sg_i.CORE_THRESHOLD_VIOLATIONS,sg_i.CORE_COMMENT_LINES,sg_i.CORE_RELATIVE_CYCLICITY_COMPONENTS,sg_i.CORE_IGNORED_VIOLATIONS_PARSER_DEPENDENCIES,sg_i.CORE_CYCLIC_COMPONENTS,sg_i.JAVA_RELATIVE_CYCLICITY_PACKAGES,sg_i.CORE_VIOLATIONS_PARSER_DEPENDENCIES,sg_i.JAVA_COMPONENT_DEPENDENCIES_TO_REMOVE_PACKAGES,sg_i.CORE_TOTAL_LINES,sg_i.CORE_ARTIFACT_COUNT,sg_i.JAVA_IGNORED_CYCLIC_PACKAGES,sg_i.CORE_STRUCTURAL_DEBT_INDEX_COMPONENTS,sg_i.CORE_ACD,sg_i.JAVA_STRUCTURAL_DEBT_INDEX_PACKAGES,sg_i.JAVA_CYCLICITY_PACKAGES,sg_i.CORE_CCD,sg_i.CORE_VIOLATING_COMPONENTS,sg_i.JAVA_PACKAGES,sg_i.JAVA_CYCLIC_PACKAGES,sg_i.CORE_COMPONENTS,sg_i.CORE_MAX_ACD,sg_i.CORE_RACD,sg_i.CORE_COMPONENT_CYCLE_GROUPS,sg_i.CORE_PARSER_DEPENDENCIES_TO_REMOVE_COMPONENTS,sg_i.JAVA_BYTE_CODE_INSTRUCTIONS,sg_i.CORE_STATEMENTS,sg_i.JAVA_BIGGEST_PACKAGE_CYCLE_GROUP,sg_i.CORE_IGNORED_THRESHOLD_VIOLATIONS,sg_i.CORE_SOURCE_ELEMENT_COUNT,sg_i.CORE_IGNORED_CYCLIC_COMPONENTS,sg_i.JAVA_PACKAGE_CYCLE_GROUPS,sg_i.PERCENTAGEOFDEADCODE,sg_i.CORE_CYCLICITY_COMPONENTS,sg_i.CORE_DUPLICATED_LINES,sg_i.JAVA_PARSER_DEPENDENCIES_TO_REMOVE_PACKAGES,sg_i.STRUCTURAL_DEBT_COST,sg_i.CURRENT_VIRTUAL_MODEL,sg_i.VIRTUAL_MODEL_FEATURE_AVAILABLE,sg_i.NUMBER_OF_TASKS,sg_i.NUMBER_OF_UNAPPLICABLE_TASKS,sg_i.NUMBER_OF_RESOLUTIONS,sg_i.NUMBER_OF_UNAPPLICABLE_RESOLUTIONS,sg_i.NUMBER_OF_REFACTORINGS,sg_i.NUMBER_OF_UNAPPLICABLE_REFACTORINGS,sg_i.NUMBER_OF_PARSER_DEPENDENCIES_AFFECTED_BY_REFACTORINGS,sg_i.JAVA_CYCLIC_PACKAGES_PERCENT,sg_i.MAX_MODULE_NCCD,sg_i.ARCHITECTURE_FEATURE_AVAILABLE,sg_i.NUMBER_OF_ISSUES,sg_i.NUMBER_OF_CRITICAL_ISSUES_WITHOUT_RESOLUTION,sg_i.VIOLATING_COMPONENTS_PERCENT,sg_i.UNASSIGNED_COMPONENTS_PERCENT,sg_i.NUMBER_OF_THRESHOLD_VIOLATIONS,sg_i.NUMBER_OF_WORKSPACE_WARNINGS,sg_i.NUMBER_OF_IGNORED_CRITICAL_ISSUES
Apache_Cayenne,AWeaPauNC4KKKThcCnbX,30089,11.5,,10.9,,1.7,,"1=11393,2=2753,4=883,6=300,8=156,10=95,12=143","0=1287,5=526,10=392,20=169,30=165,60=44,90=35",,,,,,,,20509,,,,,,,,0.0,,96519,,96519,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19598,1558,408,5.8,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15606"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15606,103,571,7344,7009,579,,,,,,,0,15606,0,0,0,0,0,0,0,203,203,,,,,219895,,1.0,6085170,3.6,2.4048533014409443,13884,,0,,,,,,,,,,,ERROR,1591,,13802,,5.0,,2008-05-03 16:07:22,131,,2075,,4.0,,340431,,202839,"css=236,java=169425,web=15811,xml=17367",,2744,2851,472,16550,,75614,,24723,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache_Cayenne,AWeaNt7XC4KKKThcCnY6,30088,11.5,,10.9,,1.7,,"1=11393,2=2753,4=883,6=300,8=156,10=95,12=143","0=1287,5=527,10=391,20=169,30=165,60=44,90=35",,,,,,,,20508,,,,,,,,0.0,,96513,,96513,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19598,1558,408,5.8,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15606"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15606,103,571,7344,7009,579,,,,,,,0,15606,0,0,0,0,0,0,0,203,203,,,,,219895,,1.0,6084960,3.6,2.4051780684492803,13884,,0,,,,,,,,,,,ERROR,1591,,13802,,5.0,,2008-05-03 15:23:18,131,,2075,,4.0,,340422,,202832,"css=236,java=169418,web=15811,xml=17367",,2744,2851,472,16550,,75612,,24723,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache_Cayenne,AWeaMG2NC4KKKThcCnYZ,30088,11.5,,10.9,,1.7,,"1=11393,2=2753,4=883,6=300,8=156,10=95,12=143","0=1287,5=527,10=391,20=169,30=165,60=44,90=35",,,,,,,,20508,,,,,,,,0.0,,96513,,96513,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19598,1558,408,5.8,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15606"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15606,103,571,7344,7009,579,,,,,,,0,15606,0,0,0,0,0,0,0,203,203,,,,,219895,,1.0,6084960,3.6,2.4051780684492803,13884,,0,,,,,,,,,,,ERROR,1591,,13802,,5.0,,2008-05-03 15:21:36,131,,2075,,4.0,,340422,,202832,"css=236,java=169418,web=15811,xml=17367",,2744,2851,472,16550,,75612,,24723,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache_Cayenne,AWeaKiFZC4KKKThcCnYB,30088,11.5,,10.9,,1.7,,"1=11393,2=2753,4=883,6=300,8=156,10=95,12=143","0=1287,5=527,10=391,20=169,30=165,60=44,90=35",,,,,,,,20508,,,,,,,,0.0,,96510,,96510,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19598,1558,408,5.8,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15606"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15606,103,571,7344,7009,579,,,,,,,0,15606,0,0,0,0,0,0,0,203,203,,,,,219895,,1.0,6084870,3.6,2.405317281163782,13884,,0,,,,,,,,,,,ERROR,1591,,13802,,5.0,,2008-05-03 10:01:38,131,,2075,,4.0,,340419,,202829,"css=236,java=169415,web=15811,xml=17367",,2744,2851,472,16550,,75609,,24723,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache_Cayenne,AWeaI8qJC4KKKThcCnXe,30088,11.5,,10.9,,1.7,,"1=11393,2=2753,4=883,6=300,8=156,10=95,12=143","0=1287,5=527,10=391,20=169,30=165,60=44,90=35",,,,,,,,20508,,,,,,,,0.0,,96510,,96510,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19598,1558,408,5.8,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15606"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15606,103,571,7344,7009,579,,,,,,,0,15606,0,0,0,0,0,0,0,203,203,,,,,219895,,1.0,6084870,3.6,2.405317281163782,13884,,0,,,,,,,,,,,ERROR,1591,,13802,,5.0,,2008-05-02 22:43:36,131,,2075,,4.0,,340418,,202829,"css=236,java=169415,web=15811,xml=17367",,2744,2851,472,16550,,75609,,24722,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache_Cayenne,AWeaHZ3bC4KKKThcCnXA,30088,11.5,,10.9,,1.7,,"1=11393,2=2753,4=883,6=300,8=156,10=95,12=143","0=1287,5=527,10=391,20=169,30=165,60=44,90=35",,,,,,,,20508,,,,,,,,0.0,,96510,,96510,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19559,1558,408,5.7,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15606"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15606,103,571,7344,7009,579,,,,,,,0,15606,0,0,0,0,0,0,0,203,203,,,,,219895,,1.0,6084870,3.6,2.4055029231867557,13884,,0,,,,,,,,,,,ERROR,1591,,13802,,5.0,,2008-04-30 15:58:41,131,,2075,,4.0,,340418,,202829,"css=236,java=169415,web=15811,xml=17367",,2744,2851,472,16550,,75609,,24722,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache_Cayenne,AWeaF1SXC4KKKThcCnWi,30086,11.5,,10.8,,1.7,,"1=11393,2=2752,4=883,6=300,8=156,10=95,12=143","0=1287,5=527,10=391,20=169,30=165,60=44,90=35",,,,,,,,20507,,,,,,,,0.0,,96495,,96495,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19559,1558,408,5.7,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15606"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15606,103,571,7344,7009,579,,,,,,,0,15606,0,0,0,0,0,0,0,203,203,,,,,219895,,1.0,6084330,3.6,2.406385114268067,13884,,0,,,,,,,,,,,ERROR,1591,,13802,,5.0,,2008-04-30 00:36:43,131,,2075,,4.0,,340387,,202811,"css=236,java=169397,web=15811,xml=17367",,2744,2851,472,16549,,75593,,24719,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache_Cayenne,AWeaEMjzC4KKKThcCnV-,30086,11.5,,10.8,,1.7,,"1=11393,2=2752,4=883,6=300,8=156,10=95,12=143","0=1287,5=527,10=391,20=169,30=165,60=44,90=35",,,,,,,,20507,,,,,,,,0.0,,96496,,96496,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19559,1558,408,5.7,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15606"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15606,103,571,7344,7009,579,,,,,,,0,15606,0,0,0,0,0,0,0,203,203,,,,,219895,,1.0,6084450,3.6,2.406385114268067,13884,,0,,,,,,,,,,,ERROR,1591,,13802,,5.0,,2008-04-30 00:26:45,131,,2075,,4.0,,340388,,202815,"css=236,java=169401,web=15811,xml=17367",,2744,2851,472,16549,,75594,,24719,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache_Cayenne,AWeaCpA5C4KKKThcCnUY,30086,11.5,,10.8,,1.7,,"1=11393,2=2752,4=883,6=300,8=156,10=95,12=143","0=1287,5=527,10=391,20=169,30=165,60=44,90=35",,,,,,,,20507,,,,,,,,0.0,,96496,,96496,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19559,1558,408,5.7,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15606"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15606,103,571,7344,7009,579,,,,,,,0,15606,0,0,0,0,0,0,0,203,203,,,,,219895,,1.0,6084450,3.6,2.406385114268067,13884,,0,,,,,,,,,,,ERROR,1591,,13802,,5.0,,2008-04-30 00:26:45,131,,2075,,4.0,,340388,,202815,"css=236,java=169401,web=15811,xml=17367",,2744,2851,472,16549,,75594,,24719,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apache_Cayenne,AWeaBFhDC4KKKThcCnTi,30047,11.5,,10.9,,1.7,,"1=11368,2=2752,4=882,6=298,8=156,10=95,12=143","0=1285,5=523,10=391,20=169,30=165,60=44,90=35",,,,,,,,20493,,,,,,,,0.0,,96382,,96382,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19520,1556,406,5.7,,,,,"{""level"":""ERROR"";""conditions"":[{""metric"":""blocker_violations"";""op"":""GT"";""error"":""0"";""actual"":""103"";""level"":""ERROR""};{""metric"":""critical_violations"";""op"":""GT"";""period"":1;""error"":""0"";""actual"":""35"";""level"":""ERROR""};{""metric"":""new_coverage"";""op"":""LT"";""period"":1;""error"":""80"";""actual"":""0.0"";""level"":""ERROR""};{""metric"":""open_issues"";""op"":""GT"";""warning"":""0"";""actual"":""15547"";""level"":""WARN""};{""metric"":""reopened_issues"";""op"":""GT"";""warning"":""0"";""actual"":""0"";""level"":""OK""}]}","[{""key"":""css-sonar-way-41536"";""language"":""css"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:11+0000""};{""key"":""java-sonar-way-04122"";""language"":""java"";""name"":""Sonar way"";""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""};{""key"":""web-sonar-way-10911"";""language"":""web"";""name"":""Sonar way"";""rulesUpdatedAt"":""2015-09-15T13:25:15+0000""};{""key"":""xml-sonar-way-37996"";""language"":""xml"";""name"":""Sonar way"";""rulesUpdatedAt"":""2016-02-08T15:14:04+0000""}]",,,,Apache_Cayenne,15547,103,571,7329,6971,573,,,,,,,0,15547,0,0,0,0,0,0,0,203,203,,,,,219440,,1.0,6075600,3.6,2.403624147145044,13826,,0,,,,,,,,,,,ERROR,1590,,13797,,5.0,,2008-04-30 00:25:24,131,,2075,,4.0,,339778,,202520,"css=236,java=169158,web=15811,xml=17315",,2738,2844,472,16514,,75522,,24660,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
